job_id,job_key,company_name,url,title,location,description,qualifications,working_condition,ai_summary,title_ja,description_ja,qualifications_ja,working_condition_ja
5471535004,paypay__5471535004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5471535004,Cloud Platform Engineer,Hybrid,"PayPay is looking for a Cloud Platform Engineer for PayPay's Cloud Based payment system. This role will be responsible for the engineering of Cloud Infrastructure Platforms to provide robust, reliable and cost-efficient Platform so that we can deliver the best experience for our growing customers base.","More than 5 years of technical and architectural experience in AWS-based infrastructure platforms Extensive technical hands-on experience with computing, networking, storage, and analytical services on Latest AWS Services Experience with Terraform based infrastructure as code (IAC) on AWS Experience in production level infrastructure change management and releases for high traffic & business-critical systems Experience in Cloud infrastructure and platform systems availability, performance and cost management Experience as an AWS administrator, including Multi AWS organization management, managing 50+ AWS accounts and 100+ users Strong understanding of cloud security best practices in Fintech Industry Demonstrated skill in programming and scripting languages, including Python, Shell Scripting, Go, and Rust Excellent oral, written, and interpersonal communication skills Proficiency in either English or Japanese",,PayPayでは、クラウドベースの決済システムのためのCloud Platform Engineerを募集しています。応募者は、AWSインフラプラットフォームにおける5年以上の技術経験や、Terraformを用いたインフラ管理の経験が求められます。ハイブリッド勤務で、フィンテック業界におけるクラウドセキュリティの理解やプログラミングスキルも必要です。,クラウドプラットフォームエンジニア,PayPayでは、クラウドベースの決済システムのためのクラウドプラットフォームエンジニアを募集しています。この役割では、堅牢で信頼性が高く、コスト効率の良いプラットフォームを提供するためのクラウドインフラストラクチャプラットフォームのエンジニアリングを担当します。これにより、増加する顧客基盤に最高の体験を提供できるようになります。,AWSベースのインフラストラクチャプラットフォームにおける5年以上の技術的およびアーキテクチャ的経験 最新のAWSサービスにおけるコンピューティング、ネットワーキング、ストレージ、分析サービスの豊富な実務経験 Terraformを用いたインフラストラクチャコード（IAC）の経験 高トラフィックおよびビジネスクリティカルなシステムのための本番レベルのインフラストラクチャ変更管理およびリリースの経験 クラウドインフラストラクチャおよびプラットフォームシステムの可用性、パフォーマンス、コスト管理の経験 AWS管理者としての経験（複数のAWS組織管理、50以上のAWSアカウントおよび100以上のユーザーの管理を含む）フィンテック業界におけるクラウドセキュリティのベストプラクティスに関する強い理解 プログラミングおよびスクリプト言語（Python、Shell Scripting、Go、Rustを含む）における実績のあるスキル 優れた口頭、文書、対人コミュニケーションスキル 英語または日本語のいずれかに堪能であること,
5476743,appier__5476743,appier,https://job-boards.greenhouse.io/appier/jobs/5476743,"Senior Software Engineer, Data Backend (Ad Cloud)","Taipei, Taiwan",,,,"【職種名】データバックエンドのシニアソフトウェアエンジニア（広告クラウド）  
【勤務地】台湾・台北  
【応募要件】経験豊富なソフトウェアエンジニアを求め、データ処理やバックエンド開発に関するスキルが必要です。",シニアソフトウェアエンジニア（データバックエンド）,広告クラウドにおけるデータバックエンドの開発に携わるシニアソフトウェアエンジニアを募集しています。チームと協力し、効率的でスケーラブルなデータ処理システムを設計・実装します。,"ソフトウェア開発の経験が5年以上あり、特にデータベースやバックエンドシステムに関する知識がある方。プログラミング言語（例：Python, Java, Goなど）のスキルが求められます。",フルタイム勤務。リモートワークの選択肢あり。
5504316004,paypay__5504316004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5504316004,個店・SMB営業支援担当（販売戦略・企画推進）,Hybrid,,,,個店・SMB営業支援担当として、販売戦略や企画推進に携わるポジションです。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件は詳細未記載ですが、営業支援に興味がある方に適しています。,個店・SMB営業支援担当,このポジションでは、個店や中小企業向けの営業支援を行い、販売戦略や企画の推進を担当します。,営業経験があり、販売戦略の立案や実行に関する知識がある方を求めています。,勤務時間や勤務地については、面接時に詳しくお伝えします。
5587090004,paypay__5587090004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5587090004,Backend Engineer / バックエンドエンジニア (New Bank Project),Hybrid,,,,バックエンドエンジニアとして新しい銀行プロジェクトに参加するポジションです。勤務地はハイブリッドで、応募要件や勤務条件の詳細は記載されていません。興味のある方は、具体的な条件を確認してください。,バックエンドエンジニア (新銀行プロジェクト),,,
5636632004,paypay__5636632004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5636632004,新規事業企画・戦略／リーダー候補（チャージ関連業務・金融機関連携）,Hybrid,,,,新規事業企画・戦略のリーダー候補を募集しており、チャージ関連業務や金融機関との連携が主な業務です。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件は詳細に記載されていないため、確認が必要です。,新規事業企画・戦略リーダー候補,チャージ関連業務や金融機関との連携を担当する新規事業の企画・戦略を立案し、推進する役割です。,新規事業の企画経験、金融業界の知識、プロジェクトマネジメント能力が求められます。,詳細な勤務条件は面談時にお伝えします。
5643353004,paypay__5643353004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5643353004,金融事業開発・新規事業企画（保険）,Hybrid,,,,金融事業開発・新規事業企画のポジションで、保険業界における新規事業の立ち上げや戦略策定を担当します。勤務地はハイブリッド勤務で、応募要件や勤務条件は未記載です。興味のある方は詳細を確認してください。,金融事業開発・新規事業企画（保険）,保険業界における新規事業の企画・開発を担当します。市場調査や競合分析を行い、ビジネスモデルの構築や戦略の策定を行います。,金融業界での経験がある方、特に保険に関する知識や経験がある方を歓迎します。分析力や企画力が求められます。,フルタイム勤務。勤務地は東京を予定しています。
5674900004,paypay__5674900004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5674900004,マーケティング推進担当（Fintech事業）,Hybrid,,,,マーケティング推進担当（Fintech事業）の求人で、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、マーケティングに関する経験が求められる可能性があります。興味のある方は詳細を確認してください。,マーケティング推進担当（Fintech）,私たちのFintech事業におけるマーケティング推進担当として、戦略的なマーケティング活動を通じて、製品やサービスの認知度を高め、顧客の獲得を目指します。,マーケティングまたは関連分野での経験がある方。デジタルマーケティングの知識がある方歓迎。コミュニケーション能力が高く、チームでの協力ができる方。,フルタイム、リモート勤務可。給与は経験に応じて決定します。
5677616004,paypay__5677616004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5677616004,営業企画（戦略立案/企画推進担当）,Hybrid,,,,営業企画のポジションで、戦略立案や企画推進を担当します。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件の詳細は記載されていません。,営業企画担当,営業戦略の立案や企画の推進を担当します。市場分析や競合調査を行い、効果的な営業施策を提案・実行します。,営業やマーケティングの経験がある方。分析力やコミュニケーション能力が求められます。,フルタイム勤務。勤務地は東京で、リモート勤務の可能性もあります。
5681496004,paypay__5681496004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5681496004,CS業務企画（業務変革推進担当）,Hybrid,,,,CS業務企画（業務変革推進担当）のポジションで、勤務地はハイブリッドです。業務プロセスの改善や変革を推進する役割を担います。応募要件や勤務条件の詳細は記載されていません。,CS業務企画（業務変革推進担当）,,,
5683465004,paypay__5683465004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5683465004,CSシステム企画（業務変革推進担当/ボイス・テキスト担当）,Hybrid,,,,CSシステム企画の業務変革推進担当として、ボイス・テキスト関連の業務を担当します。勤務地はハイブリッドで、応募要件や勤務条件の詳細は未記載です。興味のある方は、具体的な情報を確認の上で応募を検討してください。,CSシステム企画（業務変革推進担当）,業務変革を推進するためのCSシステムの企画・運営を担当します。ボイスおよびテキスト関連の業務に特化した役割です。,関連する業務経験や知識が求められます。特にボイス・テキストに関する理解が必要です。,勤務時間や勤務地については、詳細な情報は面接時にお伝えします。
5683668004,paypay__5683668004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5683668004,Backend Engineer,Hybrid,PayPay is looking for a Backend Engineer to work on our payment system to deliver the best payment experience for our customers.,"4+ years of experience in using Java under professional environment, or if you are non-Java user, excellent skills in generalized programming languages, such as Scala, Python, and Go. Interest and ability to learn other coding languages as needed. Experience with NoSQL databases and distributed cache. Strong fundamentals in data structures, algorithms and object-oriented programming. In-depth understanding of concurrency and distributed computing. Degree in Computer Engineering or Computer Science or 5+ years equivalent experience in SaaS platform development. Business level of English or Japanese. Hands-on experience with AI/LLM tools (e.g., ChatGPT, GitHub Copilot, Gemini, CodeWhisperer, or similar) in professional software development.",,PayPayでは、決済システムのバックエンドエンジニアを募集しています。応募者は、Javaまたは他のプログラミング言語での4年以上の経験、NoSQLデータベースや分散キャッシュの知識、データ構造やアルゴリズムに関する強固な基礎が求められます。英語または日本語のビジネスレベルのスキルと、AIツールの実務経験も必要です。,バックエンドエンジニア,PayPayでは、顧客に最高の決済体験を提供するために、決済システムに取り組むバックエンドエンジニアを募集しています。,プロフェッショナルな環境でのJava使用経験が4年以上、またはJava以外のプログラミング言語（Scala、Python、Goなど）に優れたスキルを持つ方。必要に応じて他のプログラミング言語を学ぶ意欲と能力。NoSQLデータベースや分散キャッシュの経験。データ構造、アルゴリズム、オブジェクト指向プログラミングの基礎がしっかりしていること。並行処理や分散コンピューティングに関する深い理解。コンピュータ工学またはコンピュータサイエンスの学位、またはSaaSプラットフォーム開発における5年以上の同等の経験。ビジネスレベルの英語または日本語。プロフェッショナルなソフトウェア開発におけるAI/LLMツール（例：ChatGPT、GitHub Copilot、Gemini、CodeWhispererなど）の実務経験。,
5686546004,paypay__5686546004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5686546004,事業戦略・事業企画 / リーダー候補,Hybrid,,,,事業戦略・事業企画のリーダー候補を募集しています。勤務地はハイブリッドで、具体的な仕事内容や応募要件は記載されていません。興味のある方は詳細を確認の上、応募を検討してください。,事業戦略・事業企画リーダー候補,,,
5686555004,paypay__5686555004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5686555004,新規事業開発・サービス企画 / 部長候補,Hybrid,,,,新規事業開発・サービス企画の部長候補を募集しています。勤務地はハイブリッドで、具体的な仕事内容や応募要件は未記載です。勤務条件についての詳細も記載されていません。,新規事業開発・サービス企画部長候補,,,
5704640004,paypay__5704640004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5704640004,業務変革・プロジェクト推進担当（AI活用推進）,Hybrid,,,,業務変革・プロジェクト推進担当（AI活用推進）のポジションで、勤務地はハイブリッドです。応募者はAIを活用したプロジェクト推進に関する経験が求められます。勤務条件は詳細未記載ですが、柔軟な働き方が可能です。,業務変革・プロジェクト推進担当,AIを活用した業務変革プロジェクトの推進を担当します。プロジェクトの計画、実行、進捗管理を行い、関係者との調整を図ります。,プロジェクトマネジメントの経験がある方。AIやデジタルトランスフォーメーションに関する知識があると尚良し。,フルタイム勤務。リモートワークの可能性あり。
5704642004,paypay__5704642004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5704642004,次世代業務基盤の企画推進担当（AI活用推進）,Hybrid,,,,次世代業務基盤の企画推進担当として、AI活用の推進を行います。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件は詳細に記載されていないため、確認が必要です。,次世代業務基盤企画推進担当,次世代の業務基盤を企画し、AIを活用した推進を行います。新しい技術を取り入れ、業務の効率化や改善を目指します。,AIや業務プロセスに関する知識・経験がある方。企画力やコミュニケーション能力が求められます。,フルタイム勤務。リモートワークの可能性あり。
5729739004,paypay__5729739004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5729739004,金融事業企画（決済・クレジット領域）/ リーダー候補,Hybrid,,,,金融事業企画のリーダー候補を募集しており、決済やクレジット領域に関する企画業務を担当します。勤務地はハイブリッド勤務で、応募要件や勤務条件は詳細に記載されていません。興味のある方は、具体的な条件を確認の上応募してください。,金融事業企画リーダー候補,決済やクレジット領域における金融事業の企画・推進を担当します。市場分析や戦略立案を行い、プロジェクトをリードします。,金融業界での経験があり、プロジェクトマネジメントスキルを持つ方。コミュニケーション能力が高く、チームをまとめる力が求められます。,フルタイム勤務。勤務地は東京。
5733829004,paypay__5733829004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5733829004,Product Manager / プロダクトマネージャー (New Bank Project),Hybrid,,,,プロダクトマネージャー（New Bank Project）の求人で、勤務地はハイブリッドです。応募者はプロダクト開発の経験が求められ、チームとの連携が重要です。勤務条件についての詳細は記載されていません。,プロダクトマネージャー (新銀行プロジェクト),,,
5741219004,paypay__5741219004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5741219004,生成AI×データ分析推進リード（営業戦略）,Hybrid,,,,生成AIとデータ分析を活用した営業戦略の推進リーダーを募集しています。勤務地はハイブリッドで、応募要件や勤務条件の詳細は記載されていません。興味のある方は、具体的な情報を確認の上、応募を検討してください。,生成AI・データ分析推進リード,生成AIを活用したデータ分析の推進を担当し、営業戦略の立案と実行を行います。チームをリードし、データに基づいた意思決定をサポートします。,データ分析や生成AIに関する知識、営業戦略の経験が求められます。リーダーシップやコミュニケーション能力も重要です。,フルタイム勤務。リモートワークの可能性あり。
5745581,appier__5745581,appier,https://job-boards.greenhouse.io/appier/jobs/5745581,"Account Manager, Advertising Solutions","Amsterdam, North Holland, Netherlands; London, UK",,,,アカウントマネージャー（広告ソリューション）の職種で、勤務地はオランダ・アムステルダムまたはイギリス・ロンドンです。応募要件や勤務条件は記載されていませんが、広告業界での経験が求められる可能性があります。興味のある方は、詳細を確認の上応募を検討してください。,アカウントマネージャー（広告ソリューション）,広告ソリューションのアカウントマネージャーとして、クライアントとの関係構築やプロジェクトの管理を行います。広告キャンペーンの戦略立案や実行をサポートし、クライアントのニーズに応じた最適なソリューションを提供します。,広告業界での経験があり、クライアントとのコミュニケーション能力が高い方。プロジェクト管理のスキルや、デジタルマーケティングに関する知識があると尚良し。,フルタイム勤務。リモートワークの可能性あり。
5765333004,paypay__5765333004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5765333004,資産運用事業戦略企画（リーダー候補）,Hybrid,,,,資産運用事業戦略企画のリーダー候補を募集しています。勤務地はハイブリッドで、具体的な仕事内容や応募要件は記載されていません。勤務条件についての詳細も未記載ですが、戦略的思考とリーダーシップが求められるポジションです。,資産運用事業戦略企画リーダー候補,,,
5782672004,paypay__5782672004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5782672004,マーケティング推進（プロダクトマーケティング/CRM施策推進）,Hybrid,,,,マーケティング推進の職種で、プロダクトマーケティングやCRM施策の推進を担当します。勤務地はハイブリッドで、応募要件や勤務条件は未記載です。興味のある方は詳細を確認の上、応募を検討してください。,マーケティング推進,プロダクトマーケティングやCRM施策の推進に関わる業務を担当していただきます。,マーケティングに関する知識や経験がある方、CRMツールの使用経験がある方を歓迎します。,勤務時間や勤務地については、面接時にご説明いたします。
5793219004,paypay__5793219004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5793219004,【AI Agent】Forward Deployed Engineer（社内DX・生産性革新担当）,Remote,,,,"【職種名】AI Agent Forward Deployed Engineer（社内DX・生産性革新担当）  
【勤務地】リモート  
社内のデジタルトランスフォーメーションと生産性向上に貢献するエンジニアを募集。応募要件や勤務条件は詳細に記載されていないため、具体的なスキルや経験については確認が必要。",AIエージェント・フォワードデプロイドエンジニア,社内のデジタルトランスフォーメーション（DX）や生産性向上に取り組むエンジニアを募集しています。,関連する技術や経験をお持ちの方。特にAIやデータ分析に関する知識が求められます。,勤務条件については面接時に詳しくお伝えします。
5817540004,paypay__5817540004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5817540004,Senior Product Manager,Hybrid,,"Bachelor’s degree in a technology related field or at least 3yrs of technical experience. At Least 4 years of Product Management or an equivalent role Business level of English language (written, verbal)",,シニアプロダクトマネージャーを募集しており、勤務地はハイブリッドです。応募には技術関連の学士号または3年以上の技術経験、4年以上のプロダクトマネジメント経験が必要で、ビジネスレベルの英語力が求められます。,シニアプロダクトマネージャー,,技術関連分野の学士号または最低3年の技術経験。プロダクトマネジメントまたは同等の役割で最低4年の経験。ビジネスレベルの英語力（読み書き、会話）。,
5818516004,paypay__5818516004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5818516004,データガバナンス推進,Hybrid,,,,データガバナンス推進の職種で、勤務地はハイブリッドです。応募要件や具体的な仕事内容は記載されていませんが、データ管理に関する知識や経験が求められる可能性があります。勤務条件の詳細は不明ですが、柔軟な働き方が期待されます。,データガバナンス推進,,,
5818643004,paypay__5818643004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5818643004,セキュリティマネジメント（セキュリティ推進）,Hybrid,,,,セキュリティマネジメント（セキュリティ推進）のポジションで、勤務地はハイブリッドです。応募者はセキュリティ関連の知識や経験が求められます。詳細な仕事内容や勤務条件は記載されていません。,セキュリティマネジメント,セキュリティ推進に関する業務を担当します。,関連する資格や経験が求められます。,勤務条件については面談時にお知らせします。
5841548004,paypay__5841548004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5841548004,ファンドソース管理業務担当,Hybrid,,,,ファンドソース管理業務担当の求人で、勤務地はハイブリッド（リモートとオフィスの併用）です。応募要件や勤務条件の詳細は記載されていませんが、ファンド管理に関する経験が求められる可能性があります。興味のある方は、具体的な情報を確認することをお勧めします。,ファンドソース管理担当,ファンドソースの管理業務を担当し、資金の流れを監視・分析します。投資家とのコミュニケーションを行い、レポート作成やデータ管理も含まれます。,ファイナンスまたは関連分野の学位が望ましい。ファンド管理や投資関連の経験がある方を優遇します。コミュニケーション能力が高く、分析力に自信がある方。,フルタイム勤務。勤務地は東京。
5843011004,paypay__5843011004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5843011004,営業支援担当（インサイドセールス）,Hybrid,,,,営業支援担当（インサイドセールス）の求人で、勤務地はハイブリッド勤務です。具体的な仕事内容や応募要件は記載されていませんが、営業支援に関する業務を担当します。勤務条件についての詳細も不明ですが、柔軟な働き方が可能です。,営業支援担当（インサイドセールス）,営業チームをサポートし、顧客との関係構築を行います。リードの管理やフォローアップを通じて、営業プロセスを円滑に進める役割を担います。,営業経験がある方、コミュニケーション能力が高い方、チームでの協力ができる方を歓迎します。,フルタイム、リモート勤務可。勤務時間は柔軟に対応します。
5850462004,paypay__5850462004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5850462004,新規事業開発・サービス企画 / リーダー候補（加盟店事業）,Hybrid,,,,新規事業開発・サービス企画のリーダー候補を募集しており、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は未記載ですが、加盟店事業に関わるポジションです。興味のある方は詳細を確認の上、応募を検討してください。,新規事業開発・サービス企画リーダー候補,,,
5886166,appier__5886166,appier,https://job-boards.greenhouse.io/appier/jobs/5886166,"Account Manager, Vietnam","Hồ Chí Minh, Vietnam",,,,職種はベトナムのホーチミンでのアカウントマネージャーです。応募要件や勤務条件の詳細は記載されていませんが、顧客管理やビジネス開発に関心がある方に適しています。興味のある方は、具体的な仕事内容や条件を確認することをお勧めします。,アカウントマネージャー（ベトナム）,,,
5977611004,paypay__5977611004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5977611004,マーケティング分析,Hybrid,,,,マーケティング分析の職種で、勤務地はハイブリッド勤務です。応募要件や具体的な仕事内容は記載されていませんが、マーケティングに関する分析業務が含まれると推測されます。詳細な勤務条件については不明です。,マーケティングアナリスト,マーケティングデータを分析し、戦略的な意思決定をサポートします。市場動向や顧客の行動を理解し、効果的なマーケティング施策を提案します。,データ分析の経験がある方。Excelやデータビジュアライゼーションツールの使用経験があると尚良し。コミュニケーション能力が高い方。,フルタイム勤務。リモート勤務可。
5978607004,paypay__5978607004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5978607004,Webディレクター,Hybrid,,,,Webディレクターの求人で、勤務地はハイブリッド（リモートとオフィスの併用）です。具体的な仕事内容や応募要件は記載されていませんが、柔軟な働き方が可能です。興味のある方は詳細を確認してください。,Webディレクター,私たちは、クライアントのニーズに応じたWebサイトの企画・制作を担当するWebディレクターを募集しています。プロジェクトの進行管理やチームとのコミュニケーションを通じて、質の高い成果物を提供します。,Webディレクションの経験がある方。プロジェクト管理ツールの使用経験がある方。コミュニケーション能力が高い方。,フルタイム勤務。リモートワーク可。
5991405004,paypay__5991405004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991405004,新規事業開発・ 戦略 / マネージャー候補（グローバル領域）,Hybrid,,,,新規事業開発・戦略のマネージャー候補を募集しており、勤務地はハイブリッドです。応募者はグローバル領域での経験が求められます。具体的な仕事内容や応募要件は記載されていません。,新規事業開発・戦略マネージャー候補,,,
5991430004,paypay__5991430004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991430004,事業投資・事業開発担当（海外投資DD・PMI推進）,Hybrid,,,,事業投資・事業開発担当として、海外投資のデューデリジェンスやPMI推進を行うポジションです。勤務地はハイブリッドで、柔軟な働き方が可能です。応募要件や勤務条件の詳細は記載されていません。,事業投資・事業開発担当,海外投資に関するデューデリジェンス（DD）やPMI（ポストマージャーインテグレーション）の推進を担当します。,関連する業務経験や知識を有する方を求めています。,詳細な勤務条件は面談時にお伝えします。
5991683004,paypay__5991683004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991683004,新規事業開発・サービス企画（DeFi・ステーブルコイン活用）,Hybrid,,,,新規事業開発・サービス企画のポジションで、DeFiやステーブルコインを活用したプロジェクトに携わります。勤務地はハイブリッドで、応募要件や勤務条件は詳細に記載されていません。興味のある方は、具体的な条件を確認の上、応募を検討してください。,新規事業開発・サービス企画,DeFiやステーブルコインを活用した新規事業の開発とサービス企画を担当します。,関連分野での経験や知識が求められます。,勤務条件については面談時にお知らせします。
5991724004,paypay__5991724004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5991724004,新規事業開発・サービス企画（Web3事業の会計・税務）,Hybrid,,,,新規事業開発・サービス企画のポジションで、Web3事業における会計・税務関連業務を担当します。勤務地はハイブリッドで、応募要件や勤務条件は詳細未記載です。興味のある方は、具体的な条件を確認の上で応募を検討してください。,新規事業開発・サービス企画,Web3事業における会計や税務に関する新しいサービスの企画・開発を担当します。,会計や税務に関する知識があり、Web3に興味がある方。関連する業務経験があれば尚可。,フルタイム、リモート勤務可。
5995106004,paypay__5995106004,paypay,https://job-boards.greenhouse.io/paypay/jobs/5995106004,データガバナンス推進（リーダー候補）,Hybrid,,,,データガバナンス推進のリーダー候補を募集しており、勤務地はハイブリッドです。応募者はデータ管理やガバナンスに関する経験が求められます。勤務条件は柔軟で、リーダーシップスキルが重視されます。,データガバナンス推進リーダー候補,,,
6170956,appier__6170956,appier,https://job-boards.greenhouse.io/appier/jobs/6170956,"Senior Software Engineer, Data Backend(Data Platform)","Taipei, Taiwan; Tokyo, Japan",,,,職種はデータプラットフォームのシニアソフトウェアエンジニアで、勤務地は台湾台北または日本東京です。応募者はデータバックエンドに関する経験が求められます。勤務条件の詳細は記載されていません。,シニアソフトウェアエンジニア（データバックエンド）,,,
6483529,appier__6483529,appier,https://job-boards.greenhouse.io/appier/jobs/6483529,"Sales Manager of Enterprise Solution - BotBonnie, AIQUA","Taipei, Taiwan",,,,職種はエンタープライズソリューションのセールスマネージャーで、勤務地は台湾の台北です。応募要件や勤務条件の詳細は記載されていませんが、AI関連のソリューションに関わる営業職です。興味のある方は、さらなる情報を確認することをお勧めします。,エンタープライズソリューション営業マネージャー,BotBonnieおよびAIQUAのエンタープライズソリューションの営業を担当します。顧客との関係構築や新規ビジネスの開拓を行い、売上の向上を目指します。,営業経験があり、特にエンタープライズ向けのソリューション営業に精通している方。コミュニケーション能力が高く、チームでの協力ができる方を求めています。,フルタイム勤務。勤務地は指定のオフィスまたはリモート勤務が可能です。
6491987,appier__6491987,appier,https://job-boards.greenhouse.io/appier/jobs/6491987,"Sales Manager, Enterprise Solutions","Seoul, South Korea",,,,企業向けソリューションの営業マネージャーをソウルで募集しています。応募者は営業経験が必要で、戦略的な思考とリーダーシップスキルが求められます。勤務条件や詳細は応募時に確認してください。,営業マネージャー（エンタープライズソリューション）,エンタープライズ向けのソリューションを提供する営業チームのマネジメントを担当します。新規顧客の獲得や既存顧客との関係構築を通じて、売上の向上を図ります。,営業経験が5年以上あり、特にエンタープライズ市場での実績がある方。優れたコミュニケーション能力とリーダーシップを持ち、チームを効果的に指導できる方。,フルタイム、リモートワーク可。給与は経験に応じて決定します。
6615942003,paidyinc__6615942003,paidyinc,https://job-boards.greenhouse.io/paidyinc/jobs/6615942003,Accountant,"Tokyo, Japan",,,,職種は会計士で、勤務地は東京です。応募要件や勤務条件の詳細は記載されていませんが、会計業務に関心がある方に適しています。興味のある方はぜひご応募ください。,会計士,会計士として、財務諸表の作成や税務申告、経理業務全般を担当していただきます。,会計士資格を有すること。関連業務の経験がある方歓迎。,フルタイム勤務。勤務地は東京。
6677419,appier__6677419,appier,https://job-boards.greenhouse.io/appier/jobs/6677419,"Senior Sales/Associate Director (Hunter Sales)*Remote* AD Cloud Solution, DSP","San Francisco, US",,,,シニアセールス/アソシエイトディレクター（ハンターセールス）として、ADクラウドソリューションおよびDSPの営業を担当します。勤務地はサンフランシスコで、リモート勤務も可能です。応募には関連する営業経験が求められます。,"シニアセールス/アソシエイトディレクター（ハンターセールス）*リモート* ADクラウドソリューション, DSP",,,
6783397,appier__6783397,appier,https://job-boards.greenhouse.io/appier/jobs/6783397,"Account Manager - Beijing, China","Beijing, China",,,,求人情報は、北京でのアカウントマネージャー職を募集しています。応募者には関連する経験やスキルが求められます。勤務地は中国の北京です。,アカウントマネージャー - 北京,,,
6787108,appier__6787108,appier,https://job-boards.greenhouse.io/appier/jobs/6787108,Investor Relations,"Tokyo, Japan",,,,東京でのInvestor Relations職の求人です。応募者は、投資家との関係構築や情報提供を担当し、コミュニケーション能力が求められます。具体的な応募要件や勤務条件は記載されていません。,投資家向け広報,,,
6820898,appier__6820898,appier,https://job-boards.greenhouse.io/appier/jobs/6820898,"Software Engineer, Backend Development (Intern)","Taipei, Taiwan",,,,台北でのバックエンド開発インターンシップの求人です。応募者はソフトウェアエンジニアリングの知識を持ち、チームでの協力が求められます。具体的な仕事内容や応募要件は記載されていません。,ソフトウェアエンジニア（バックエンド開発・インターン）,,,
6854145,appier__6854145,appier,https://job-boards.greenhouse.io/appier/jobs/6854145,Digital Marketing (Campaign Management team),"Taipei, Taiwan",,,,デジタルマーケティングのキャンペーン管理チームでの職種です。勤務地は台湾の台北で、応募要件や勤務条件の詳細は記載されていません。興味のある方は、具体的な仕事内容や条件を確認することをお勧めします。,デジタルマーケティング（キャンペーン管理チーム）,,,
6914976,appier__6914976,appier,https://job-boards.greenhouse.io/appier/jobs/6914976,"Senior Software Engineer, Machine Learning (Enterprise Solution)","Taipei, Taiwan",,,,台北でのエンタープライズソリューション向けの機械学習を担当するシニアソフトウェアエンジニアを募集しています。応募者は、機械学習の経験とソフトウェア開発スキルが求められます。勤務条件や詳細は求人情報を参照してください。,シニアソフトウェアエンジニア（機械学習）,当社のエンタープライズソリューションチームで、機械学習を活用したソフトウェア開発に携わっていただきます。革新的なプロジェクトに参加し、技術的なリーダーシップを発揮してください。,機械学習やデータ分析の経験があり、プログラミング言語（Python、Javaなど）に精通していること。チームでの協力やコミュニケーション能力が求められます。,フルタイム、リモートワーク可。柔軟な勤務時間制度あり。
6920166,appier__6920166,appier,https://job-boards.greenhouse.io/appier/jobs/6920166,"QA Automation Engineer - Fully Remote, Turkey Based","Istanbul, Türkiye",,,,求人は、トルコに拠点を置く完全リモートのQAオートメーションエンジニアを募集しています。応募者は、テスト自動化の経験が求められます。勤務地はイスタンブールですが、リモート勤務が可能です。,QAオートメーションエンジニア（完全リモート、トルコ拠点）,,,
